33.5	4.20444E-6	4.43853E-6	4.64659E-6	4.64973E-6	4.80842E-6	5.23148E-6	5.26813E-6	5.51305E-6	5.92613E-6	6.0829E-6	6.26469E-6	6.12138E-6	6.39955E-6	6.41771E-6	6.27951E-6
33	4.05962E-6	4.345E-6	4.55803E-6	4.53005E-6	4.71109E-6	5.07765E-6	5.14366E-6	5.3645E-6	5.80096E-6	5.89016E-6	6.14489E-6	5.95674E-6	6.23476E-6	6.28745E-6	6.14787E-6
32.5	3.94173E-6	4.22413E-6	4.43981E-6	4.39995E-6	4.52198E-6	4.96291E-6	5.04356E-6	5.2645E-6	5.67959E-6	5.79609E-6	6.01105E-6	5.83749E-6	6.10063E-6	6.1481E-6	6.05584E-6
32	3.84897E-6	4.12913E-6	4.31557E-6	4.30001E-6	4.45207E-6	4.82703E-6	4.88808E-6	5.1541E-6	5.53466E-6	5.65488E-6	5.89014E-6	5.66757E-6	5.90977E-6	6.02828E-6	5.99425E-6
31.5	3.74159E-6	4.02631E-6	4.2023E-6	4.22176E-6	4.31281E-6	4.72654E-6	4.75472E-6	5.00942E-6	5.42536E-6	5.4854E-6	5.72412E-6	5.55806E-6	5.83847E-6	5.89066E-6	5.86171E-6
31	3.61319E-6	3.92774E-6	4.11593E-6	4.13077E-6	4.15775E-6	4.57186E-6	4.63076E-6	4.85562E-6	5.28666E-6	5.3531E-6	5.62307E-6	5.42282E-6	5.69788E-6	5.73918E-6	5.71699E-6
30.5	3.49606E-6	3.83158E-6	4.04318E-6	4.02271E-6	4.12855E-6	4.44835E-6	4.5182E-6	4.72087E-6	5.14892E-6	5.21052E-6	5.46332E-6	5.24469E-6	5.58659E-6	5.64826E-6	5.62633E-6
30	3.39637E-6	3.71232E-6	3.87264E-6	3.92132E-6	3.99685E-6	4.30774E-6	4.35488E-6	4.5975E-6	5.02961E-6	5.10025E-6	5.34977E-6	5.15307E-6	5.49451E-6	5.486E-6	5.47066E-6
29.5	3.27891E-6	3.60376E-6	3.76112E-6	3.75713E-6	3.87287E-6	4.22017E-6	4.26284E-6	4.49818E-6	4.87868E-6	4.97346E-6	5.22063E-6	5.00037E-6	5.35999E-6	5.34075E-6	5.33345E-6
29	3.21502E-6	3.48449E-6	3.67901E-6	3.65758E-6	3.71382E-6	4.06102E-6	4.11644E-6	4.40222E-6	4.76485E-6	4.80034E-6	5.07413E-6	4.91958E-6	5.26744E-6	5.23043E-6	5.28703E-6
28.5	3.11222E-6	3.37262E-6	3.56249E-6	3.58904E-6	3.65963E-6	3.95774E-6	4.01763E-6	4.26568E-6	4.66125E-6	4.72167E-6	4.97298E-6	4.81654E-6	5.16319E-6	5.09757E-6	5.16479E-6
28	3.01539E-6	3.28152E-6	3.47609E-6	3.52612E-6	3.55264E-6	3.85447E-6	3.914E-6	4.17522E-6	4.4982E-6	4.5862E-6	4.84808E-6	4.68E-6	5.01162E-6	4.99942E-6	5.09612E-6
