0.00341122292341805	NaN	-24.3494422109592	-28.5274287648845	NaN	0.00366099212886692	-21.1557356333851	0.00341122292341805	-24.3002626512002	0.00341122292341805	-28.4120682777936	0.00366099212886692	-28.731298056933	0.00612932883849219	-24.0742044489237	0.00969461948618517	-26.7547553220056	0.00883782589482987	-27.799211129879
0.00366099212886692	-21.2091925981853	-24.2445780968298	-28.3635703116566	-28.8850109282581	0.00366936596878603	-21.1540945173016	0.00341394375015986	-24.2997453103536	0.00341751260966706	-28.4101418395155	0.00366617414464867	-28.7301481660177	0.00613523187089415	-24.075209625064	0.00969695365907994	-26.7553576253082	0.00884101771896724	-27.799553626379
0.00395022713806044	-21.1430002660228	-24.1492479394823	-28.4877457640557	-28.7640478782538	0.00367773980870514	-21.1524534012182	0.00341666457690168	-24.299227969507	0.00342380229591608	-28.4082154012375	0.00367135616043041	-28.7289982751023	0.00614113490329612	-24.0762148012043	0.00969928783197471	-26.7559599286108	0.00884420954310461	-27.7998961228789
0.00428908428050611	-21.0179495620626	-24.2297373167263	-28.3573024658224	-28.6292958539217	0.00368611364862425	-21.1508122851347	0.00341938540364349	-24.2987106286604	0.00343009198216509	-28.4062889629594	0.00367653817621216	-28.727848384187	0.00614703793569809	-24.0772199773446	0.00970162200486947	-26.7565622319134	0.00884740136724197	-27.8002386193789
0.00469153178512784	-21.0497547091491	-24.0007838830389	-28.0082618988837	-28.4949238436984	0.00369448748854336	-21.1491711690512	0.00342210623038531	-24.2981932878138	0.00343638166841411	-28.4043625246813	0.0036817201919939	-28.7266984932717	0.00615294096810006	-24.0782251534849	0.00970395617776424	-26.757164535216	0.00885059319137933	-27.8005811158789
0.00517732332384157	-20.883085567043	-23.8279626021748	-27.8146280082123	-28.2967565475592	0.00370286132846247	-21.1475300529677	0.00342482705712713	-24.2976759469672	0.00344267135466313	-28.4024360864032	0.00368690220777565	-28.7255486023564	0.00615884400050202	-24.0792303296252	0.00970629035065901	-26.7577668385187	0.0088537850155167	-27.8009236123788
0.00577533930118395	-20.7612859946706	-23.9225706390535	-27.5551145494203	-27.9692711775841	0.00371123516838158	-21.1458889368843	0.00342754788386894	-24.2971586061206	0.00344896104091214	-28.4005096481252	0.00369208422355739	-28.7243987114411	0.00616474703290399	-24.0802355057655	0.00970862452355377	-26.7583691418213	0.00885697683965407	-27.8012661088788
0.00612932883849219	-20.5795749129376	-23.8152963209853	-27.1788003423156	-28.1516616590095	0.00371960900830069	-21.1442478208008	0.00343026871061076	-24.2966412652741	0.00345525072716116	-28.3985832098471	0.00369726623933914	-28.7232488205257	0.00617065006530596	-24.0812406819058	0.00971095869644854	-26.7589714451239	0.00886016866379143	-27.8016086053788
0.00652954619653934	-20.5297934044654	-24.0762177727428	-27.2921792523862	-28.0887761446942	0.0037279828482198	-21.1426067047173	0.00343298953735257	-24.2961239244275	0.00346154041341017	-28.396656771569	0.00370244825512088	-28.7220989296104	0.00617655309770793	-24.0822458580461	0.00971329286934331	-26.7595737484265	0.0088633604879288	-27.8019511018787
0.0069856793573175	-20.5007499048635	-24.2956776875938	-27.1411301751939	-27.9958717446906	0.00373635668813891	-21.1409655886339	0.00343571036409439	-24.2956065835809	0.00346783009965919	-28.3947303332909	0.00370763027090263	-28.7209490386951	0.00618245613010989	-24.0832510341864	0.00971562704223808	-26.7601760517291	0.00886655231206616	-27.8022935983787
0.00751032669921142	-20.3267967345604	-24.4073057520932	-26.9766094733232	-27.7996820475017	0.00374473052805802	-21.1393244725504	0.00343843119083621	-24.2950892427343	0.00347411978590821	-28.3928038950129	0.00371281228668437	-28.7197991477798	0.00618835916251186	-24.0842562103267	0.00971796121513284	-26.7607783550318	0.00886974413620353	-27.8026360948786
0.00812017864393017	-20.3271411241946	-24.4486220844357	-26.9415261435694	-27.8073120409164	0.00375310436797713	-21.1376833564669	0.00344115201757802	-24.2945719018877	0.00348040947215722	-28.3908774567348	0.00371799430246611	-28.7186492568645	0.00619426219491383	-24.085261386467	0.00972029538802761	-26.7613806583344	0.00887293596034089	-27.8029785913786
0.00883782589482987	-20.0006340879878	-24.7102451241157	-27.0595114378426	-27.7406746077511	0.00376147820789624	-21.1360422403835	0.00344387284431984	-24.2940545610411	0.00348669915840624	-28.3889510184567	0.00372317631824786	-28.7174993659491	0.0062001652273158	-24.0862665626073	0.00972262956092238	-26.761982961637	0.00887612778447826	-27.8033210878786
0.00969461948618517	-19.8872763650972	-24.8253858791572	-26.7307222593133	-27.9513556067438	0.00376985204781535	-21.1344011243	0.00344659367106165	-24.2935372201945	0.00349298884465526	-28.3870245801786	0.0037283583340296	-28.7163494750338	0.00620606825971776	-24.0872717387476	0.00972496373381715	-26.7625852649396	0.00887931960861562	-27.8036635843785
0.0107353730542136	-19.7970517773384	-24.885560867826	-27.0667146956166	-28.03865554676	0.00377822588773446	-21.1327600082165	0.00344931449780347	-24.2930198793479	0.00349927853090427	-28.3850981419006	0.00373354034981135	-28.7151995841185	0.00621197129211973	-24.0882769148879	0.00972729790671191	-26.7631875682422	0.00888251143275299	-27.8040060808785
0.0120264582080577	-19.6806725470283	-24.8484643404375	-27.3370830865872	-28.1038654069287	0.00378659972765357	-21.1311188921331	0.00345203532454529	-24.2925025385013	0.00350556821715329	-28.3831717036225	0.00373872236559309	-28.7140496932032	0.0062178743245217	-24.0892820910282	0.00972963207960668	-26.7637898715449	0.00888570325689035	-27.8043485773784
