-0.06	5.40E-11	-5.60E-12	-5.20E-12	-6.10E-12	-5.30E-12	-2.00E-12	4.40E-11	2.90E-11	-1.60E-11	-3.90E-11	-1.00E-10	-1.91E-10	-1.79E-10	-3.26E-10	-3.49E-10	-2.77E-10
-0.08	5.20E-11	-5.40E-12	-5.00E-12	-5.80E-12	-5.20E-12	-2.00E-12	4.20E-11	2.20E-11	-3.70E-11	-6.80E-11	-1.51E-10	-2.78E-10	-2.47E-10	-4.42E-10	-4.83E-10	-3.78E-10
-0.1	5.20E-11	-5.50E-12	-5.40E-12	-6.20E-12	-5.50E-12	-2.00E-12	4.30E-11	1.80E-11	-5.90E-11	-1.01E-10	-2.06E-10	-3.63E-10	-3.23E-10	-5.64E-10	-6.10E-10	-4.79E-10
-0.12	5.40E-11	-5.70E-12	-5.30E-12	-6.10E-12	-6.60E-12	-5.00E-12	4.10E-11	1.30E-11	-8.00E-11	-1.32E-10	-2.61E-10	-4.48E-10	-3.97E-10	-6.77E-10	-7.30E-10	-5.72E-10
-0.14	5.40E-11	-5.50E-12	-5.50E-12	-6.10E-12	-7.10E-12	-5.00E-12	3.50E-11	7.00E-12	-9.90E-11	-1.61E-10	-3.17E-10	-5.33E-10	-4.66E-10	-7.89E-10	-8.59E-10	-6.63E-10
-0.16	5.60E-11	-5.80E-12	-5.50E-12	-6.00E-12	-7.10E-12	-4.00E-12	3.40E-11	-1.00E-12	-1.24E-10	-1.95E-10	-3.86E-10	-6.12E-10	-5.46E-10	-9.13E-10	-1.01E-09	-7.80E-10
-0.18	5.40E-11	-5.60E-12	-5.40E-12	-6.30E-12	-7.60E-12	-8.00E-12	3.30E-11	-8.00E-12	-1.46E-10	-2.29E-10	-4.35E-10	-6.86E-10	-6.21E-10	-1.04E-09	-1.18E-09	-8.74E-10
-0.2	5.30E-11	-5.80E-12	-5.40E-12	-6.50E-12	-7.60E-12	-8.00E-12	3.20E-11	-9.00E-12	-1.71E-10	-2.66E-10	-4.81E-10	-7.83E-10	-6.89E-10	-1.16E-09	-1.27E-09	-9.92E-10
-0.22	5.70E-11	-5.70E-12	-5.30E-12	-6.40E-12	-8.50E-12	-1.00E-11	3.10E-11	-1.60E-11	-1.90E-10	-3.01E-10	-5.42E-10	-8.65E-10	-7.77E-10	-1.27E-09	-1.40E-09	-1.08E-09
-0.24	5.90E-11	-5.80E-12	-5.20E-12	-6.30E-12	-8.40E-12	-7.00E-12	2.70E-11	-2.40E-11	-2.15E-10	-3.45E-10	-5.91E-10	-9.58E-10	-8.65E-10	-1.42E-09	-1.56E-09	-1.18E-09
-0.26	5.90E-11	-5.70E-12	-5.40E-12	-6.60E-12	-8.50E-12	-8.00E-12	2.80E-11	-3.10E-11	-2.36E-10	-3.81E-10	-6.65E-10	-1.03E-09	-9.47E-10	-1.56E-09	-1.63E-09	-1.29E-09
-0.28	5.80E-11	-5.60E-12	-5.50E-12	-7.00E-12	-8.30E-12	-1.10E-11	2.40E-11	-4.20E-11	-2.71E-10	-4.16E-10	-7.21E-10	-1.12E-09	-1.01E-09	-1.70E-09	-1.83E-09	-1.45E-09
-0.3	5.80E-11	-5.60E-12	-5.60E-12	-7.10E-12	-8.40E-12	-1.20E-11	2.10E-11	-5.40E-11	-2.96E-10	-4.53E-10	-7.97E-10	-1.21E-09	-1.10E-09	-1.79E-09	-1.95E-09	-1.62E-09
-0.32	5.90E-11	-5.50E-12	-5.60E-12	-7.20E-12	-9.10E-12	-9.00E-12	1.90E-11	-5.90E-11	-3.20E-10	-4.99E-10	-8.47E-10	-1.30E-09	-1.18E-09	-1.91E-09	-2.06E-09	-1.67E-09
-0.34	5.90E-11	-5.70E-12	-5.70E-12	-7.30E-12	-9.60E-12	-1.30E-11	1.80E-11	-7.30E-11	-3.47E-10	-5.36E-10	-9.09E-10	-1.37E-09	-1.27E-09	-2.05E-09	-2.21E-09	-1.80E-09
-0.36	6.00E-11	-5.60E-12	-5.50E-12	-7.30E-12	-1.00E-11	-1.30E-11	1.20E-11	-7.50E-11	-3.72E-10	-5.83E-10	-9.95E-10	-1.47E-09	-1.34E-09	-2.12E-09	-2.31E-09	-1.91E-09
-0.38	5.70E-11	-5.80E-12	-5.90E-12	-7.30E-12	-1.13E-11	-1.70E-11	1.20E-11	-8.70E-11	-4.02E-10	-6.23E-10	-1.07E-09	-1.58E-09	-1.42E-09	-2.25E-09	-2.48E-09	-2.04E-09
