60	-0.194	0.236
54.75	-0.252	0.326
49.5	-0.279	0.362
44.25	-0.304	0.3895
39	-0.339	0.428
33.75	-0.3813	0.482
28.5	-0.4207	0.535
23.25	-0.495	0.5821
18	-0.554	0.634
12.75	-0.582	0.694
7.5	-0.457	0.721
2.25	-0.241	0.687
-3	-0.052	0.578
-8.25	0.0789	0.384
-13.5	0.1533	0.21
-18.75	0.1996	0.19
-24	0.2042	0.276
-29.25	0.2139	0.281
-34.5	0.2	0.305
-39.75	0.209	0.277
-45	0.222	0.289
-50.25	0.205	0.257
-55.5	0.214	0.331
-60	0.2117	0.312
