5.26346708911229	3.66643490768301	5.26346708911229	-0.00454355956613473	-0.00454355956613473	3.66643490768301	-0.00454355956613473	-0.00556880617455224	10	-0.0113354872053764	5
5.26388472408156	3.6661982070645	5.36199614321122	-0.00252537009527964	-0.00252537009527964	3.61059215081894	-0.00252537009527964	-0.00454355956613473	26	0.0113354872053747	95
5.26430235905082	3.66596150644599	5.45168202325433	0.00611813149446983	0.00611813149446983	3.5597613898907	0.00611813149446983	-0.00451019700934907	42		
5.26471999402009	3.66572480582747	5.53398219841592	0.0110298013508405	0.0110298013508405	3.51311658330599	0.0110298013508405	-0.00252537009527964	58		
5.26513762898936	3.66548810520896	5.61002109484173	-0.00451019700934907	-0.00451019700934907	3.47002044639337	-0.00451019700934907	0.00611813149446983	74		
5.26555526395863	3.66525140459045	5.68068442341022	-0.00556880617455224	-0.00556880617455224	3.42997098978847	-0.00556880617455224	0.0110298013508405	90		
5.26597289892789	3.66501470397193									
5.26639053389716	3.66477800335342									
5.26680816886643	3.66454130273491									
5.26722580383569	3.66430460211639									
5.26764343880496	3.66406790149788									
5.26806107377423	3.66383120087937									
5.2684787087435	3.66359450026085									
5.26889634371276	3.66335779964234									
5.26931397868203	3.66312109902383									
5.2697316136513	3.66288439840532									
5.27014924862057	3.6626476977868									
5.27056688358983	3.66241099716829									
5.2709845185591	3.66217429654978									
5.27140215352837	3.66193759593126									
5.27181978849763	3.66170089531275									
5.2722374234669	3.66146419469424									
5.27265505843617	3.66122749407572									
5.27307269340544	3.66099079345721									
5.2734903283747	3.6607540928387									
5.27390796334397	3.66051739222018									
5.27432559831324	3.66028069160167									
5.2747432332825	3.66004399098316									
5.27516086825177	3.65980729036465									
5.27557850322104	3.65957058974613									
5.27599613819031	3.65933388912762									
5.27641377315957	3.65909718850911									
5.27683140812884	3.65886048789059									
5.27724904309811	3.65862378727208									
5.27766667806738	3.65838708665357									
5.27808431303664	3.65815038603505									
5.27850194800591	3.65791368541654									
5.27891958297518	3.65767698479803									
5.27933721794444	3.65744028417952									
5.27975485291371	3.657203583561									
5.28017248788298	3.65696688294249									
5.28059012285225	3.65673018232398									
5.28100775782151	3.65649348170546									
5.28142539279078	3.65625678108695									
5.28184302776005	3.65602008046844									
5.28226066272931	3.65578337984992									
5.28267829769858	3.65554667923141									
5.28309593266785	3.6553099786129									
5.28351356763712	3.65507327799438									
5.28393120260638	3.65483657737587									
5.28434883757565	3.65459987675736									
5.28476647254492	3.65436317613885									
5.28518410751418	3.65412647552033									
5.28560174248345	3.65388977490182									
5.28601937745272	3.65365307428331									
5.28643701242199	3.65341637366479									
5.28685464739125	3.65317967304628									
5.28727228236052	3.65294297242777									
5.28768991732979	3.65270627180925									
5.28810755229906	3.65246957119074									
5.28852518726832	3.65223287057223									
5.28894282223759	3.65199616995371									
5.28936045720686	3.6517594693352									
